NPSN,Nama_sekolah,Kota,,Kelurahan,Kecamatan,,Alamat lengkap,No.Telp,Website,RT dan RW,Kode Pos,Alamat,,,,,Jenjang,Kurikulum,Akreditasi,Kurikulum,Kepala Sekolah,Operator,Peserta Didik,No.Telp,Tanggal SK Operasional,Tanggal SK Pendirian,Umur,NPYP,Yayasan,Jumlah Sekolah Naungan Yayasan,Grade Yayasan Sekolah,Harga Tanah Pasaran per kecamatan,luas tanah,estimasi harga tanah sekolah,Rombel,Guru,Pegawai,R.Kelas,R.Lab,R.Perpus,meter listrik,per kWh,tarif per kWh,harga_listrik_per_bulan,is_website,is_agama,is_surabaya,SPP,Prediksi SPP
20501697,SMK MUHAMMADIYAH 1 TAMAN,Kab. Sidoarjo,Sidoarjo,Jemundo,Kec. Taman,Taman,"Jl. Raya Sawunggaling No.123 Jemundo, Jemundo, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317875701,http://www.smkmita.sch.id,4 / 2,61257,JL. RAYA SAWUNGGALING NO.123 JEMUNDO,JL. RAYA SAWUNGGALING NO.123 JEMUNDO,Jl. Raya Sawunggaling No.123 Jemundo,Jl. Raya Sawunggaling No.123 Jemundo,Jl. Raya Sawunggaling No.123 Jemundo,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Gatot Krisdiyanto,Mas Fauzi,355,317875701,2023,1988,37,AB4667,Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,198,4,5500000,945,5197500000,17,35,13,12,1,1,66000,528000,1700,897600000,1,1,0,,"Rp452,268"
20501899,SD TAMAN PENDIDIKAN ISLAM PORONG,Kab. Sidoarjo,Sidoarjo,Porong,Kec. Porong,Porong,"Jl. Pesantren 176, Porong, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",082143887812,http://www.tpiumroniyah.com,2 / 2,61274,Jl Pesantren 176,Jl Pesantren 176,Jl Pesantren 176,Jl Pesantren 176,Jl. Jl Pesantren 176,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Mujaddiduzzaman,"SAMSURIONO, S.Pd",353,82143887812,2022,1976,49,AB0550,YAYASAN PESANTREN UMRONIYAH TAMAN PENDIDIKAN ISLAM,1,1,1370000,1001,1371370000,14,20,5,16,2,1,33000,264000,1700,448800000,1,1,0,,"Rp536,957"
20546547,SD PEMBANGUNAN JAYA 2,Kab. Sidoarjo,Sidoarjo,Ketajen,Kec. Gedangan,Gedangan,"Jl. Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya, Ketajen, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",031318010801,http://sdpjsidoarjo.sch.id,0 / 0,61254,Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya,Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya,Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya,Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya,Jl. Kawasan Taman Pasadena C 3 / 5 Perumahan Puri Surya Jaya,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Ririn Indriyanti,Tonny Afrianto,346,318010801,2024,2007,18,AO0336,YAYASAN PENDIDIKAN JAYA,9,5,5000000,11550,57750000000,14,24,4,15,3,2,46000,368000,1700,625600000,1,0,0,,"Rp836,565"
69965440,SD Antawirya Islamic Javanese School,Kab. Sidoarjo,Sidoarjo,Junwangi,Kec. Krian,Krian,"Jl. Junwangi No. 43 C, Junwangi, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",0313199890253,http://www.sdantawirya.sch.id,9 / 3,61262,Jl. Junwangi No. 43 C,Jl. Junwangi No. 43 C,Jl. Junwangi No. 43 C,Jl. Junwangi No. 43 C,Jl. Junwangi No. 43 C,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,AIR LANGGA BUDI PRASETYA,"Izza Nabilatur Rohmah, S.T.",344,3199890253,2020,2020,5,AE2844,Al Amanah,3,3,2600000,2500,6500000000,12,21,4,12,0,1,3000,24000,1700,40800000,1,0,0,"Rp250,000",
20540039,SMP ZAINUDDIN,Kab. Sidoarjo,Sidoarjo,Kepuh Kiriman,Kec. Waru,Waru,"Jl. Ijen Ngeni Kepuhkiriman, Kepuh Kiriman, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318678114,http://www.smpzainuddin.sch.id,1 / 2,61256,Jl. Ijen Ngeni Kepuhkiriman,Jl. Ijen Ngeni Kepuhkiriman,Jl. Ijen Ngeni Kepuhkiriman,Jl. Ijen Ngeni Kepuhkiriman,Jl. Ijen Ngeni Kepuhkiriman,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Syifaul Khudriyah,"Suci Aningsih, SE",342,318678114,2022,2016,9,AN0988,YAYASAN MASJID ZAINUDDIN,4,3,7530000,630,4743900000,12,20,3,12,2,1,33000,264000,1700,448800000,1,0,0,,"Rp491,651"
69918831,SMP Islam Tanwirul Afkar,Kab. Sidoarjo,Sidoarjo,Tempel,Kec. Krian,Krian,"Jl..Kalipelayaran 23, Tempel, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",0313199890597,http://tanwirulafkar.or.id,2 / 4,61262,Jl.Kalipelayaran 23,Jl.Kalipelayaran 23,Jl.Kalipelayaran 23,Jl.Kalipelayaran 23,Jl. Jl.Kalipelayaran 23,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,MUHAMMAD AINUN NAIM,Dian Mariani,341,3199890597,2024,2012,13,AB0743,Tanwirul Afkar,1,1,2600000,1527,3970200000,12,21,2,12,2,1,11000,88000,1700,149600000,1,1,0,"Rp180,000",
69760699,SMP ASA CENDEKIA,Kab. Sidoarjo,Sidoarjo,BETRO,Kec. Sedati,Sedati,"Jl. Garuda 47 A, BETRO, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",031318680726,http://smpasacendekiasedati.sch.id/,10 / 5,61253,JL. GARUDA 47 A,JL. GARUDA 47 A,Jl. Garuda 47 A,Jl. Garuda 47 A,Jl. Garuda 47 A,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,M. Syahrul Khoir,Orysa Nur Permata Sari,338,318680726,2022,2010,15,AL6779,Perkumpulan lembaga Pendidikan Asa Cendekia,5,3,5800000,3338,19360400000,12,23,3,14,3,1,99000,792000,1700,1346400000,1,0,0,,"Rp698,545"
20501671,SMP BAHAUDDIN,Kab. Sidoarjo,Sidoarjo,Ngelom,Kec. Taman,Taman,"Jl. Ngelom I/123 Taman, Ngelom, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317873296,-,1 / 2,61257,Ngelom I/123 Taman,Ngelom I/123 Taman,Ngelom I/123 Taman,Ngelom I/123 Taman,Jl. Ngelom I/123 Taman,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Muhammad Nuh,AHMAD SUWAIFIE,337,317873296,1910,1980,45,AO0376,YAYASAN PENDIDIKAN BAHAUDDIN,1,1,5500000,960,5280000000,11,28,8,18,3,1,19600,156800,1700,266560000,0,0,0,,"Rp741,337"
69991338,SMP PROGRESSIVE BUMI SHALAWAT,Kab. Sidoarjo,Sidoarjo,Lebo,Kec. Sidoarjo,Sidoarjo,"Jl. Kiai Dasuki, Lebo, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61223",,http://sekolahprogresif.sch.id,3 / 1,61223,Jl. Kiai Dasuki,Jl. Kiai Dasuki,Jl. Kiai Dasuki,Jl. Kiai Dasuki,Jl. Kiai Dasuki,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,KHALIF RAHMA RIESTY. F.,Rizal Aji Pamungkas,336,,2023,2019,6,AB0659,BUMI SHALAWAT PROGRESIF,3,2,4500000,8700000,39150000000000,10,11,2,11,0,1,197000,1576000,1700,2679200000,1,0,0,"Rp2,500,000",
20540078,SMK KEMALA BHAYANGKARI 1,Kab. Sidoarjo,Sidoarjo,Medaeng,Kec. Waru,Waru,"Jl. Letjend Sutoyo No. 1, Medaeng, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318545190,http://www.smkbhayangkari1waru.sch.id,17 / 5,61256,Jl. Letjend Sutoyo No. 1,Jl. Letjend Sutoyo No. 1,Jl. Letjend Sutoyo No. 1,Jl. Letjend Sutoyo No. 1,Jl. Letjend Sutoyo No. 1,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Tri Sumarni,GHULAM AROFIQ,336,8545190,2023,1990,35,AA0760,Yayasan Kemala Bhayangkari,681,9,7530000,0,0,12,12,1,13,3,1,33000,264000,1700,448800000,1,0,0,,"Rp462,333"
69968824,SD Al Islam Plus,Kab. Sidoarjo,Sidoarjo,Jeruk Gamping,Kec. Krian,Krian,"Jl. Kyai Mojo 18 Jeruk Gamping, Jeruk Gamping, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318986818,-,1 / 1,61262,Jl. Kyai Mojo 18 Jeruk Gamping,Jl. Kyai Mojo 18 Jeruk Gamping,Jl. Kyai Mojo 18 Jeruk Gamping,Jl. Kyai Mojo 18 Jeruk Gamping,Jl. Kyai Mojo 18 Jeruk Gamping,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Bambang Widinarto,Tito Dwi Novianto,332,318986818,2020,2017,8,AE2840,Yayasan Perguruan Al-Islam Krian,4,4,2600000,2580,6708000000,15,19,1,15,1,1,2270,18160,1700,30872000,0,1,0,,"Rp451,440"
20540033,SMP WACHID HASYIM 10,Kab. Sidoarjo,Sidoarjo,Prambon,Kec. Prambon,Prambon,"Jl. Prambon, Prambon, Kec. Prambon, Kab. Sidoarjo, Jawa Timur 61264",0881027410326,-,6 / 1,61264,Prambon,Prambon,Prambon,Prambon,Jl. Prambon,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Saiful Fuat,YUDI SUKISMANTORO,332,881027410326,2018,1984,41,AL6738,BADAN PELAKSANA PENDIDIKAN NU KECAMATAN PRAMBON,2,2,1800000,3248,5846400000,12,17,6,15,4,1,6500,52000,1700,88400000,0,0,0,,"Rp548,503"
69873943,SD KREATIF INSAN RABBANI,Kab. Sidoarjo,Sidoarjo,Sawotratap,Kec. Gedangan,Gedangan,"Jl..Rupat 70, Sawotratap, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",0313199042494,http://sdkreatifinsanrabbani.sch.id,4 / 8,61254,JL.RUPAT 70,JL.RUPAT 70,Jl.Rupat 70,Jl.Rupat 70,Jl. Jl.Rupat 70,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Sranti Ina Tandini,Syahrizal Putra Wardhana,328,3199042494,2017,2014,11,AK0985,Lembaga Pendidikan dan Sosial Al-Hidayah,1,1,5000000,600,3000000000,14,19,3,15,2,2,7700,61600,1700,104720000,1,1,0,,"Rp464,437"
20502400,SD MUHAMMADIYAH 8 TULANGAN,Kab. Sidoarjo,Sidoarjo,KENONGO,Kec. Tulangan,Tulangan,"Jl. Raya Kenongo, KENONGO, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur 61273",031318850184,http://www.sdmuhdelta.sch.id,4 / 2,61273,Jl Raya Kenongo,Jl Raya Kenongo,Jl Raya Kenongo,Jl Raya Kenongo,Jl. Jl Raya Kenongo,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Muhammad Saifudin Zuhri,MUKHAMMAD HARIS ADZ DZIMARI,327,318850184,1978,2002,23,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,1490000,2100,3129000000,14,14,5,14,1,1,14499,115992,1700,197186400,1,1,0,,"Rp388,129"
69957347,SD Islam Unggulan Al Maslachah,Kab. Sidoarjo,Sidoarjo,Panjunan,Kec. Sukodono,Sukodono,"Jl. Babatan, Panjunan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",082140994802,-,13 / 3,61258,Jl. Babatan,Jl. Babatan,Jl. Babatan,Jl. Babatan,Jl. Babatan,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Wiwik Endahwati,Fibri Arif Nur Hendarto,323,82140994802,2016,2016,9,AE2786,Al - Maslachah,3,3,2200000,600000,1320000000000,13,16,5,13,1,1,16500,132000,1700,224400000,0,1,0,"Rp175,000",
20546963,SMP MUHAMMADIYAH 3 WARU,Kab. Sidoarjo,Sidoarjo,Kureksari,Kec. Waru,Waru,"Jl..Kol.Sugiono 105, Kureksari, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318536555,https://smpmugaru.sch.id,1 / 2,61256,Jl.Kol.Sugiono 105,Jl.Kol.Sugiono 105,Jl.Kol.Sugiono 105,Jl.Kol.Sugiono 105,Jl. Jl.Kol.Sugiono 105,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Agus Widiyanto,Alfitra Oktavian,319,318536555,2018,1978,47,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,7530000,1316,9909480000,10,18,3,14,3,1,131000,1048000,1700,1781600000,1,1,0,,"Rp534,251"
20502313,SD DARUL ULUM,Kab. Sidoarjo,Sidoarjo,Bungurasih,Kec. Waru,Waru,"Jl. Bungurasih Tengah No. 5, Bungurasih, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318541349,http://sddubungurasih.blospot.com,2 / 3,61256,Jl. Bungurasih Tengah No. 5,Jl. Bungurasih Tengah No. 5,Jl. Bungurasih Tengah No. 5,Jl. Bungurasih Tengah No. 5,Jl. Bungurasih Tengah No. 5,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Maulidiyah Wirdaini,Sri Juwati Wulandari,318,318541349,2016,1974,51,AN0914,LP MA'ARIF NU,33,6,7530000,1316,9909480000,13,18,1,13,2,1,3500,28000,1700,47600000,1,1,0,,"Rp454,390"
20501707,SMK YPM 11 WONOAYU,Kab. Sidoarjo,Sidoarjo,Wonoayu,Kec. Wonoayu,Wonoayu,"Jl. Raya Wonoayu, Wonoayu, Kec. Wonoayu, Kab. Sidoarjo, Jawa Timur 61261",031318983790,http://smkypm11wonoayu.sch.id,1 / 5,61261,JL. RAYA WONOAYU,JL. RAYA WONOAYU,Jl. Raya Wonoayu,Jl. Raya Wonoayu,Jl. Raya Wonoayu,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Siti Masruah,Muhammad Hermanto,316,318983790,2022,1996,29,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,1500000,1077,1615500000,12,11,2,12,2,1,14999,119992,1700,203986400,1,0,0,,"Rp402,783"
P9908345,PKBM IBNU ALI,Kab. Sidoarjo,Sidoarjo,Kepuh Kiriman,Kec. Waru,Waru,"Jl. Anjasmoro Dn.31-32 Kepuh Kiriman, Kepuh Kiriman, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",081907803660,-,8 / 8,61256,Jl. Anjasmoro DN.31-32 Kepuh Kiriman,Jl. Anjasmoro DN.31-32 Kepuh Kiriman,Jl. Anjasmoro Dn.31-32 Kepuh Kiriman,Jl. Anjasmoro Dn.31-32 Kepuh Kiriman,Jl. Anjasmoro Dn.31-32 Kepuh Kiriman,PKBM,Kurikulum Merdeka,B,Kurikulum 2013,M. HAMDAN ZA'IMUDDIN,"INTAN WIJAYANTI, M.Pd.I",314,81907803660,2022,2015,10,,,0,0,7530000,504,3795120000,12,6,1,4,0,0,1300,10400,1700,17680000,0,1,0,,"Rp448,752"
20540088,SMK MAARIF NU PRAMBON SIDOARJO,Kab. Sidoarjo,Sidoarjo,Prambon,Kec. Prambon,Prambon,"Jl. Diponegoro 122, Prambon, Kec. Prambon, Kab. Sidoarjo, Jawa Timur 61264",0313199892379,http://www.smkmaarifprambon.sch.id,6 / 1,61264,JL. DIPONEGORO 122,JL. DIPONEGORO 122,Jl. Diponegoro 122,Jl. Diponegoro 122,Jl. Diponegoro 122,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Moh. Mubin,Muhammad Amirulloh,313,3199892379,2021,2001,24,AL6738,BADAN PELAKSANA PENDIDIKAN NU KECAMATAN PRAMBON,2,2,1800000,4120,7416000000,14,22,2,14,5,1,13003,104024,1700,176840800,1,0,0,,"Rp454,498"
20539978,SMP KATOLIK UNTUNG SUROPATI SIDOARJO,Kab. Sidoarjo,Sidoarjo,Magersari,Kec. Sidoarjo,Sidoarjo,"Jl..Tennis III, Magersari, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61211",031318961411,http://www.smpkunsur.sch.id,15 / 5,61211,Jl.Tennis III,Jl.Tennis III,Jl.Tennis Iii,Jl.Tennis III,Jl. Jl.Tennis III,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,A Erna Sulistyowati,Erna Kusbianti,312,318961411,2011,1960,65,AN2291,YOHANNES GABRIEL,154,6,4500000,5000,22500000000,10,14,3,12,3,1,5300,42400,1700,72080000,1,1,0,,"Rp638,990"
20501758,SMP AVISENA,Kab. Sidoarjo,Sidoarjo,KEDUNGCANGKRING,Kec. Jabon,Jabon,"Jl. Kedungcangring Jabon, KEDUNGCANGKRING, Kec. Jabon, Kab. Sidoarjo, Jawa Timur 61276",031343851302,http://www.smp-smaavisena.sch.id,2 / 4,61276,Kedungcangring Jabon,Kedungcangring Jabon,Kedungcangring Jabon,Kedungcangring Jabon,Jl. Kedungcangring Jabon,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Misbachul Munir,Mufida Hanum,306,343851302,2011,1965,60,AB0601,BPPMNU AVISENA,2,2,1000000,6664,6664000000,10,17,5,13,2,2,105000,840000,1700,1428000000,1,0,0,,"Rp651,583"
20540035,SMP WACHID HASJIM 9 SEDATI,Kab. Sidoarjo,Sidoarjo,Sedati Gede,Kec. Sedati,Sedati,"Jl..H. Syukur No.4, Sedati Gede, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",031318675126,-,10 / 5,61253,Jl.H. Syukur No.4,Jl.H. Syukur No.4,Jl.H. Syukur No.4,Jl.H. Syukur No.4,Jl. Jl.H. Syukur No.4,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,AHMAD SUYUTI,MICHAEL BAGUS AIRLANGGA,303,318675126,2022,1978,47,AW9871,YAYASAN WACHID HASJIM SEDATI,3,3,5800000,1206,6994800000,10,16,5,10,2,1,33000,264000,1700,448800000,0,0,0,,"Rp464,200"
69973257,SD MUHAMMADIYAH 2 KRIAN,Kab. Sidoarjo,Sidoarjo,Barengkrajan,Kec. Krian,Krian,"Jl. Perumdam Ta-319/320 Barengkrajan, Barengkrajan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",0318976148,-,26 / 6,61262,Perumdam TA-319/320 Barengkrajan,Perumdam TA-319/320 Barengkrajan,Perumdam Ta-319/320 Barengkrajan,Perumdam Ta-319/320 Barengkrajan,Jl. Perumdam Ta-319/320 Barengkrajan,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,Nanang Rouful Akbar,Risti Kurniyah,300,8976148,2018,2018,7,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,2600000,1605,4173000000,14,20,6,14,1,1,42600,340800,1700,579360000,0,1,0,,"Rp396,175"
20502305,SD MAARIF KETEGAN,Kab. Sidoarjo,Sidoarjo,Ketegan,Kec. Taman,Taman,"Jl. Raya Ketegan No. 31, Ketegan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317872310,-,4 / 1,61257,Jl. Raya Ketegan No. 31,Jl. Raya Ketegan No. 31,Jl. Raya Ketegan No. 31,Jl. Raya Ketegan No. 31,Jl. Raya Ketegan No. 31,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,Moch Ridwan,YOVITA AMELIA RAHMA,299,317872310,2016,1999,26,AO0411,LEMBAGA PENDIDIKAN MA'ARIF,11,6,5500000,1245,6847500000,11,16,1,8,1,1,5500,44000,1700,74800000,0,0,0,,"Rp422,122"
20537099,SMP CENDEKIA,Kab. Sidoarjo,Sidoarjo,Celep,Kec. Sidoarjo,Sidoarjo,"Jl. Cendekia No 1, Celep, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61215",0318958675,-,0 / 0,61215,Jl Cendekia No 1,Jl Cendekia No 1,Jl Cendekia No 1,Jl Cendekia No 1,Jl. Jl Cendekia No 1,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Abi Ismail,MOH. RIFQI ROMDHONI,297,8958675,2012,1998,27,AI5041,Lembaga Pendidikan Cendekia,1,1,4500000,3653,16438500000,10,18,3,12,3,1,7700,61600,1700,104720000,0,0,0,,"Rp727,493"
60702934,SMP Islam Terpadu Darul Fikri,Kab. Sidoarjo,Sidoarjo,SARIROGO,Kec. Sidoarjo,Sidoarjo,"Jl..Sarirogo 14/03, SARIROGO, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61229",031318068530,http://www.darulfikri.com,14 / 3,61229,Jl.Sarirogo 14/03,Jl.Sarirogo 14/03,Jl.Sarirogo 14/03,Jl.Sarirogo 14/03,Jl. Jl.Sarirogo 14/03,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Uswatun Aisah,RIZA HARY AGUSTIN,295,318068530,2012,2010,15,AG9158,Pondok Pesantren Darul Fikri Sidoarjo,2,2,4500000,3133,14098500000,10,19,4,17,2,1,16500,132000,1700,224400000,1,1,0,"Rp1,200,000",
20540087,SMK MAARIF TANGGULANGIN,Kab. Sidoarjo,Sidoarjo,Ngaban,Kec. Tanggulangin,Tanggulangin,"Jl. Raya Ngaban No. 23 Tanggulangin, Ngaban, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",031318961945,http://www.smkmaarif-tga.sch.id,4 / 2,61272,JL. RAYA NGABAN NO. 23 TANGGULANGIN,JL. RAYA NGABAN NO. 23 TANGGULANGIN,Jl. Raya Ngaban No. 23 Tanggulangin,Jl. Raya Ngaban No. 23 Tanggulangin,Jl. Raya Ngaban No. 23 Tanggulangin,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Muhammad Zakariya,Indah Rohmawati,295,318961945,2022,1989,36,AE2651,BPPPMNU Cabang Kab. Sidoarjo,4,4,3000000,980,2940000000,9,11,1,9,0,1,12998,103984,1700,176772800,1,0,0,,"Rp347,352"
69973334,SD MUHAMMADIYAH 4 ZAMZAM,Kab. Sidoarjo,Sidoarjo,Jumputrejo,Kec. Sukodono,Sukodono,"Jl. Kedung, Jumputrejo, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61257",081216290577,https://sdm4zamzam.sch.id,7 / 21,61257,Jl. Kedung,Jl. Kedung,Jl. Kedung,Jl. Kedung,Jl. Kedung,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,M. Anas Fikri,IRVAN ALI ROBBANI,294,81216290577,2021,2021,4,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,2200000,1843,4054600000,11,14,5,11,3,1,33000,264000,1700,448800000,1,1,0,,"Rp393,654"
69961425,SD ALAM AL IZZAH,Kab. Sidoarjo,Sidoarjo,Kemasan,Kec. Krian,Krian,"Jl. Embong Kali, Kemasan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",085102343411,http://www.sekolahalamalizzah.com,16 / 4,61262,Jl. Embong Kali,Jl. Embong Kali,Jl. Embong Kali,Jl. Embong Kali,Jl. Embong Kali,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Nasrudin Hakqi,ILVIA NUR HAVIVAH,293,85102343411,2017,2017,8,AE2822,YAYASAN UMMU AZIZAH,3,3,2600000,4000,10400000000,12,15,1,12,1,1,5000,40000,1700,68000000,1,1,0,"Rp700,000",
69948461,SMP PLUS ARROUDHOH,Kab. Sidoarjo,Sidoarjo,Betro,Kec. Sedati,Sedati,"Jl. Rajawali No.2, Betro, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",031318673171,http://www.arroudhohschools.sch.id,/,61253,JL. RAJAWALI NO.2,JL. RAJAWALI NO.2,Jl. Rajawali No.2,Jl. Rajawali No.2,Jl. Rajawali No.2,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Muhammad Fatkhur Rohman,HANIF AZHAR MUZAKKI,292,318673171,2016,2016,9,AL6787,Masjid dan Pesantren Arroudhoh,1,1,5800000,1250,7250000000,9,17,5,9,2,1,33000,264000,1700,448800000,1,0,0,,"Rp446,143"
20574536,SMA AL MUSLIM,Kab. Sidoarjo,Sidoarjo,Wadungasri,Kec. Waru,Waru,"Jl. Jalan Raya Wadung Asri 39 F, Wadungasri, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318681416,http://www.almuslim.or.id,2 / 3,61256,JALAN RAYA WADUNG ASRI 39 F,JALAN RAYA WADUNG ASRI 39 F,Jalan Raya Wadung Asri 39 F,Jalan Raya Wadung Asri 39 F,Jl. Jalan Raya Wadung Asri 39 F,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Mahmudah,NAWANGWULAN ANJANI PUTRI,290,8681416,2022,2010,15,AN0907,Yayasan Al Muslim Jawa Timur,8,6,7530000,8150,61369500000,9,20,4,11,5,2,187500,1500000,1700,2550000000,1,1,0,,"Rp1,140,715"
20563622,TK MUSLIMAT TAMBAKREJO,Kab. Sidoarjo,Sidoarjo,Tambak Rejo,Kec. Waru,Waru,"Jl. Raya Tambakrejo No. 12, Tambak Rejo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",085853246262,-,2 / 1,61256,JL. RAYA TAMBAKREJO No. 12,JL. RAYA TAMBAKREJO No. 12,Jl. Raya Tambakrejo No. 12,Jl. Raya Tambakrejo No. 12,Jl. Raya Tambakrejo No. 12,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,NUR KHOIRUL BARIYAH,IFADATUL HURRIYAH,289,85853246262,2019,1986,39,AN0940,AL-MUHAJIRIN,11,4,7530000,225,1694250000,16,17,1,19,0,1,1200,9600,1700,16320000,0,1,0,,"Rp535,807"
70005405,SMP KRISTEN PETRA ACITYA,Kab. Sidoarjo,Sidoarjo,Tambak Rejo,Kec. Waru,Waru,"Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah, Tambak Rejo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0313199687980,-,1 / 11,61256,Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah,Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah,Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah,Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah,Jl. Taman Asri Selatan No. 101 Pondok Tjandra Indah,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Eva Zahora,"Budi Krisolita, S.E",289,3199687980,2023,2020,5,AL8874,Perhimpunan Pendidikan dan Pengajaran Kristen Petra,35,6,7530000,14973,112746690000,11,29,10,18,6,1,43996,351968,1700,598345600,0,1,0,,"Rp791,417"
20502311,SD HANG TUAH 11 GEDANGAN,Kab. Sidoarjo,Sidoarjo,Tebel,Kec. Gedangan,Gedangan,"Jl. Rencong No. 7 Rumdis Tni - Al, Tebel, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",031318911570,http://sdhangtuah11.sch.id,3 / 3,61254,JL. RENCONG NO. 7 RUMDIS TNI - AL,JL. RENCONG NO. 7 RUMDIS TNI - AL,Jl. Rencong No. 7 Rumdis Tni - Al,Jl. Rencong No. 7 Rumdis Tni - Al,Jl. Rencong No. 7 Rumdis Tni - Al,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,"Yuliah Rohmiyati, S.pd","NURUL MA'RUFAH, S.Pd",283,318911570,2020,1985,40,AB5048,HANG TUAH CABANG SURABAYA,35,6,5000000,4968,24840000000,12,20,9,18,2,1,41000,328000,1700,557600000,1,0,0,,"Rp574,784"
